ASV	Kingdom	Phylum	Class	Order	Family	Genus	Species	18100FL-21-03-113	18100FL-21-03-114	18100FL-21-03-115	18100FL-21-03-116	18100FL-21-03-117	18100FL-21-03-118	18100FL-21-03-119	18100FL-21-03-120	18100FL-21-03-121
7cc6bd5945e7b95a0bdbea790591bdd7	Bacteria	Kingdom_Bacteria	Kingdom_Bacteria	Kingdom_Bacteria	Kingdom_Bacteria	Kingdom_Bacteria	Kingdom_Bacteria	0	0	0	0	0	0	4.30848772081e-05	0	0
7cd6a1807cf536c0bc11d83f6e805bc9	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Turicibacter	Genus__Turicibacter	0	0	0	0	0	0	0	0.00342649825315775	0
7d35dbb08bcf3e23e2f8a528d6f99f52	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	uncultured_bacterium	0	0	0	0	0	0.000141594925237879	0	0	0
7db16d606d6e2e9554a773dcf32659e4	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Hymenobacter	Hymenobacter_psychrophilus	0.000164159809574621	0	0.000154069639477044	0	0.000486395239048954	0	0	0	0
7e3d0799914ce13d4f2ef3171b5f0aa3	Bacteria	Kingdom_Bacteria	Kingdom_Bacteria	Kingdom_Bacteria	Kingdom_Bacteria	Kingdom_Bacteria	Kingdom_Bacteria	0	0	0	0	0.000171668907899631	0	0	0	0
7ebb776246328c0529a3a996ed2bd04d	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_delbrueckii	0.0179960191246178	0.0182410997532605	0.0129858696130651	0.0254727264110706	0.0187691339303596	0.0202197553239692	0.0244075829383886	0.0217235510167518	0.025368492224476
804c7369491c6d03f41edce19f9e41b0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales_Tissierellales	Family_XI	Family_Family_XI	Family_Family_XI	0	0	0	0	0	0.000339827820570911	0	0	0
80721f861deed4446ae782a21160e9b4	Bacteria	Firmicutes	Clostridia	Oscillospirales	Hungateiclostridiaceae	Fastidiosipila	Clostridiaceae_bacterium	0	0	0	0	0	0.000141594925237879	0	0	0
808d338556eb6eaf266535468ce63512	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Family_Comamonadaceae	Family_Comamonadaceae	0	0.000616848783926683	0	0	0	0	0	0	0
809f882e794284b724a79827a1fcef4b	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Cerasibacillus	Genus__Cerasibacillus	0	0	0.000198089536470485	0	0	0	0	0	0
80f24c257409509fe78a9875d027f15c	Bacteria	Firmicutes	Negativicutes	Veillonellales_Selenomonadales	Selenomonadaceae	Family_Selenomonadaceae	Family_Selenomonadaceae	0	0	0	0	0	0	0.00036622145626885	0	0
81076a6d470b264be2e8b463de65ff82	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriales_Incertae_Sedis	Raoultibacter	uncultured_bacterium	0	0	0.000110049742483603	0	0	0	0	0	0
81a5719ca704baa3250b70a673f94e02	Bacteria	Verrucomicrobiota	Kiritimatiellae	WCHB1_41	WCHB1_41	WCHB1_41	Genus__WCHB1_41	0	0	0	0	0	0	0	0.00105258443070859	0
81e80022381fe3bb4acfe804b159fbef	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Genus__Lactobacillus	0	0	0	0	0	0.000198232895333031	0	0	0
8243bd0a3da61cd1c76e71f7c017f4e4	Bacteria	Firmicutes	Clostridia	Peptostreptococcales_Tissierellales	Anaerovoracaceae	Family_Anaerovoracaceae	Family_Anaerovoracaceae	0.000102599880984138	0	0	0	0	0	0	0	0
8247fef77e72979916ea99b5f21cbd3c	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotellaceae_UCG_003	uncultured_bacterium	0	0	0	0	0	0	0	0.000156767893935322	0
82629ef5071d7b0f481249567b96a100	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	uncultured_bacterium	0	0	0	0	0	0	0	0.00111977067096659	0
8310139ed3258fdf9c1df1dc5b0f62e1	Bacteria	Thermotogota	Thermotogae	Thermotogales	Fervidobacteriaceae	Fervidobacterium	Fervidobacterium_pennivorans	0	0	0	0	0.000171668907899631	0	0	0	0
835cb976b51d7d2f2e59a536f7f4ebef	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	0.000123119857180966	0.000396545646810011	0.000264119381960646	0.000947822378086347	0	0	0	0.000985398190450596	0.000892494929006085
838aab2f9f083ebc737923cbf182bace	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	Pseudarcobacter	uncultured_Arcobacter	0	0	0	0	0.000286114846499385	0	0.000495476087893149	0.000492699095225298	0
839b1f77f0e5fa7a84ee85712b1cb236	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Photobacterium	Genus__Photobacterium	0.11008967229598	0.117774057102573	0.103094598758639	0.124330600445477	0.107407513375869	0.107470548255551	0.122468763464024	0.120285765475231	0.138066260987153
8461be5340a9c75f08b355ccdac29f71	Bacteria	Firmicutes	Clostridia	Peptostreptococcales_Tissierellales	Family_XI	Peptoniphilus	swine_effluent	0	0	0	0	0	0.000113275940190304	0	0	0
848f955aa6edbf4fa479d6b4075e5129	Bacteria	Cyanobacteria	Cyanobacteriia	Class_Cyanobacteriia	Class_Cyanobacteriia	Class_Cyanobacteriia	Class_Cyanobacteriia	0	0	0	0	0	0	0	0	0.000270453008789723
84bbdb4b3f7942d48198c896c691ee61	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Family_Lactobacillaceae	Family_Lactobacillaceae	4.10399523936552e-05	0	0	0	0	0	0	0	0
84c2e739a7e77993d9ebff33fc6a0505	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	uncultured_Roseburia	0	0	0	0	0	0	0	0.000291140374451312	0
8583b1302f4bb84d65a1560c43142704	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Genus__Lactobacillus	0	0	0.00044019896993441	0	0	0	0	0	0
85cd74d9aa5e87f31ee1df18b36025b8	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium_Neorhizobium_Pararhizobium_Rhizobium	Pararhizobium_herbae	0	0	0	0	0	0.000113275940190304	0	0	0
85d2678b16b71f26bf29e34182061c4c	Bacteria	Thermotogota	Thermotogae	Thermotogales	Fervidobacteriaceae	Thermosipho	Thermosipho_africanus	0	0	0	0	0	0	0	0	0.000162271805273834
8638a4b94a9891fdccf34429344b8f28	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Genus__Bacteroides	0	0	0	0	0	5.66379700951518e-05	0	0	0
87c078a8c11ade7b228741b90941cb19	Bacteria	Firmicutes	Clostridia	Oscillospirales	[Eubacterium]_coprostanoligenes_group	[Eubacterium]_coprostanoligenes_group	uncultured_bacterium	0	0	0	0	0	0	8.61697544161999e-05	0	0
87c198a5cc2369cb3cc8a23caaa578cc	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae	Family_Francisellaceae	Family_Francisellaceae	0	0	0	0	0	0	0	6.71862402579952e-05	0
87de439899c78b9888c822d44ef76502	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Kocuria	Genus__Kocuria	0	0	0	0	0.000228891877199508	0	0	0	0
88d0a85ad2936426aaa888198b2ad933	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_bacterium	0	0	0	0	0	0.000169913910285455	0	0	0
8910b06301a6bc1892e08a68bc343435	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae_RC9_gut_group	uncultured_bacterium	0	0	0.000176079587973764	0	0	0	0	0	0
89546081b448537affe6e0055c9e80c8	Bacteria	Firmicutes	Clostridia	Peptostreptococcales_Tissierellales	Family_XI	W5053	Genus__W5053	0	0	4.4019896993441e-05	0	0	0	0	0	0
89c4f17d1b6258c6b4b5540f75391522	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio	Genus__Vibrio	0	0	0	0.000331737832330221	0	0	0	0	0
89f2ad7b21d7f8a075190a0065cb068f	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	Genus__Paenibacillus	0	0	0	9.47822378086347e-05	0	0	0	0	0
8a6c9bb28410f979245d1e9844d6faab	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Family_Atopobiaceae	Family_Atopobiaceae	0	0	0	0.000189564475617269	0	0	0	0	0
8a894357e928ab52a49785f8ca1c7600	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium_Methylorubrum	Genus__Methylobacterium_Methylorubrum	0.000225719738165104	0	0	0	0	0	0	0	0
8a9dd17a35a5508a57c6935ce0272e3b	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Genus__Mycobacterium	0	0	0	0	0	0	0	0	5.40906017579446e-05
8af789531dd1675d86b1ddf98e4fb1fa	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	uncultured_prokaryote	0	0	0	0	0	0	0	0	0.000135226504394861
8b4baee3abda64341135a9cd0cfdafee	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_propionicifaciens	0	0	0	0	0	0	0.0003015941404567	0	0
8b66f5ca4a4b9c14c3bad6739833884c	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium_sensu_stricto_1	Clostridium_isatidis	0.00129275850040014	0.0011455763130067	0.00121054716731963	0.00225107814795507	0.00105862493204772	0.00192569098323516	0.00204653166738475	0.00150049269909523	0.00200135226504395
8bb1d4fd5bdc09a5820a09291b0e4aaa	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium_sensu_stricto_1	uncultured_Firmicutes	0	0.000660909411350018	0	0	0	0	0	0.0237839290513303	0.00181203515889114
8c75077d0e3ab8e2a42b4669669c793b	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotellaceae_NK3B31_group	uncultured_Prevotella	0	0	0	0	0	0	0	0.000671862402579952	0
8d4768e5e00d7f7f14c173b4319067ce	Bacteria	Kingdom_Bacteria	Kingdom_Bacteria	Kingdom_Bacteria	Kingdom_Bacteria	Kingdom_Bacteria	Kingdom_Bacteria	0	0	0	0.000118477797260793	0	0	0	0	0
8d64ef3e96d553457894f98874ea9715	Bacteria	Verrucomicrobiota	Kiritimatiellae	WCHB1_41	WCHB1_41	WCHB1_41	uncultured_bacterium	0	0	0	0	0	0	0	0.000223954134193317	0
8d961336edddd2748812a576221f2a58	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella	Prevotella_sp	0	0	0	0	0	0	0.0001723395088324	0	0
8ef4063f4417ce37381df5d6ad8e1bb6	Bacteria	Firmicutes	Clostridia	Peptostreptococcales_Tissierellales	Family_XI	Sporanaerobacter	Genus__Sporanaerobacter	0	0.000264363764540007	0	0	0	0	0	0	0
8f13201be87fff3781f4be8f965801c7	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Cellulosilyticum	uncultured_bacterium	0	0	0	0	0	0	0	0.000313535787870644	0
8f4b29246c31d1581d01443f1750ea5f	Bacteria	Firmicutes	Negativicutes	Veillonellales_Selenomonadales	Selenomonadaceae	Selenomonas	Selenomonas_lacticifex	6.15599285904828e-05	0	0	0	0	0	0	0	0
8fce88a245e89b48606b390314635a1e	Bacteria	Firmicutes	Clostridia	Peptostreptococcales_Tissierellales	Anaerovoracaceae	Family_Anaerovoracaceae	Family_Anaerovoracaceae	0	0	0	0	0	0	6.46273158121499e-05	0	0
903d3e34820c48495fb520d83ef1188f	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Aeromonadaceae	Aeromonas	Genus__Aeromonas	0	0	0	0	0	0.000141594925237879	0	0	0
906b7b0e0c2342a0593b01f8080ba5de	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Genus__Lactobacillus	0	0	0	0	0	0	6.46273158121499e-05	0	0
90e7e2a29679690916a2d129f1f0de64	Bacteria	Firmicutes	Bacilli	Lactobacillales	Order_Lactobacillales	Order_Lactobacillales	Order_Lactobacillales	0	0	0	7.1086678356476e-05	0	0	0	0	0
90f52ff08f0b26f1e6fc1ede14e2da8c	Bacteria	Firmicutes	Clostridia	Peptostreptococcales_Tissierellales	Peptostreptococcaceae	Terrisporobacter	Genus__Terrisporobacter	0	0	0	0	0	0	0	0.000358326614709308	0
914f5c37aebb36ba47f71b5d236c5b05	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Hydrotalea	uncultured_bacterium	0	0	0	0	0	0	0.00028005170185265	0	0
91964f26f07fb75abe0c593c0f365e49	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Genus__Sphingomonas	0.000184679785771449	0	0	0	0.000114445938599754	0	0.00028005170185265	0	0
91a94e3c1b51574d04f6717598456b5b	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Genus__Limosilactobacillus	0.00201095766728911	0.00259957701797674	0.00167275608575076	0.00360172503672812	0.00243197619524477	0.00314340734028092	0.0030590262817751	0.00257547254322315	0.00254225828262339
92429374432c3bb6da6e292bb2c5f0b7	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Frankiaceae	Jatrophihabitans	uncultured_bacterium	0	0	0	0	0.000772510085548339	0	0	0	0
92a230edb44ac1101d470a20b8f26f1b	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Family_Acetobacteraceae	Family_Acetobacteraceae	0	0	0	0	0	0	0.0003446790176648	0	0
92a59ee4f560f4f89360d1a06a0efe01	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Genus__Pseudomonas	0	0	0	0	0	0	0.00101249461439035	0	0
933d800513f2aefe05e20c967b13213b	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Psychromonadaceae	Psychromonas	Genus__Psychromonas	0	0.00343672893902009	0.000990447682352423	0.00127956021041657	0.00134473977854711	0	0.0015941404566997	0.00107497984412792	0.0012711291413117
93c242946f76441d6ce49d44aec30044	Bacteria	Firmicutes	Negativicutes	Veillonellales_Selenomonadales	Sporomusaceae	Sporomusa	Genus__Sporomusa	0	0	8.80397939868821e-05	0	0	0	0	0	0
940a4e009c349aa3e3469e88638359a4	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	uncultured_bacterium	0	0	0.000396179072940969	0	0	0	0	0.0028218220908358	0
941a87ba97803db7d62ae0f43945b016	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella_9	Genus__Prevotella_9	0	0	0.00041818902143769	0	0	0	0	0	0
9484757ed8b36b532e13fc322b9eaa3a	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia_Caballeronia_Paraburkholderia	Genus__Burkholderia_Caballeronia_Paraburkholderia	0.000307799642952414	0	0	0	0	0	0	0	0
94bbc94dadde369b054d1d8bd54063cd	Bacteria	Firmicutes	Thermoanaerobacteria	Thermoanaerobacterales	Family_III	Thermoanaerobacterium	Genus__Thermoanaerobacterium	0	0	0	0.000331737832330221	0.000171668907899631	0	0	0.000380722028128639	0.000297498309668695
95c2a797ee207ca15a72db6f2cee5950	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella_7	Genus__Prevotella_7	0	0	0.000330149227450808	0	0	0	0	0	0
95d745a4b6da841ac2e0c9ac87c265cc	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus	gut_metagenome	0	0	0	0	0	0	0	0.000425512854967303	0
95e4172562a620f9c2905ec9b8f06ec3	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Sediminibacterium	Genus__Sediminibacterium	0	0	0.000242109433463926	0	0	0	0	0	0
965dfd67c18ad7a066fe6a570896445d	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	Genus__Faecalibacterium	0	0	0	0	0	0	0	0.00174684224670787	0
96e0a0bec591fe3e2b0d8e41cd949370	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Moritellaceae	Moritella	Genus__Moritella	0.00449387478710525	0	0.0044019896993441	0.00618454101701341	0.0057222969299877	0.00342659719075668	0.00648427401981904	0.00559885335483293	0.00592292089249493
97092aca6046e5188a3aa80c28ecb6c5	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium_Neorhizobium_Pararhizobium_Rhizobium	Genus__Allorhizobium_Neorhizobium_Pararhizobium_Rhizobium	0	0	0	0	0	0.000169913910285455	0	0	0
972903e770f46fcaeefae88d59152a6d	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Genus__Streptococcus	8.20799047873104e-05	0	0	0	0	0	0	0	0
9791be44017bc49ada159b74a8a12c28	Bacteria	Thermotogota	Thermotogae	Thermotogales	Fervidobacteriaceae	Thermosipho	Thermosipho_africanus	0	0	0	0.000308042272878063	0	0	0.00040930633347695	0	0
9804991a9342d0e254b327cf15b36936	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	Genus__Fusicatenibacter	0	0	0	0	0	0	0	0.000291140374451312	0
9845547811de0a468defab4c70a7a147	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Genus__Bacillus	0.000348839595346069	0	0	0	0.000343337815799262	0	0	0.000291140374451312	0
98483d0bffa4c9144f27538898cbd368	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Family_Anaerolineaceae	Family_Anaerolineaceae	0	0.00123369756785337	0	0	0	0	0	0	0
98adebe06261b5b771d6a8d1503f98ee	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Order_Rickettsiales	Order_Rickettsiales	Order_Rickettsiales	0.000184679785771449	0	0	0	0	0	0	0	0
98bfe5ba2152d66b0067c2c482eceda7	Bacteria	Firmicutes	Clostridia	Peptostreptococcales_Tissierellales	Family_XI	Peptoniphilus	swine_manure	0	0	0	0	0	0	0.00010771219302025	0	0
99172752cb82b48e99c5dba90cef0e84	Bacteria	Cyanobacteria	Cyanobacteriia	Class_Cyanobacteriia	Class_Cyanobacteriia	Class_Cyanobacteriia	Class_Cyanobacteriia	0	0	0	0.000284346713425904	0	0	0	0	0
992c06849ede877862769da91b2ef5d5	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae_XPB1014_group	uncultured_bacterium	0	0	0	0	0	0	0	0.000111977067096659	0
99374564a3359f0f5b1daa52b7ea49ba	Bacteria	Chloroflexi	Anaerolineae	C10_SB1A	C10_SB1A	C10_SB1A	metagenome	0	0.000616848783926683	0	0	0	0	0	0	0
99498ea48d6c57153283e04aabd993ff	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Order_Bacteroidales	Order_Bacteroidales	Order_Bacteroidales	0	0	0	0.000189564475617269	0	0	0	0	0.000405679513184584
995336357ed20a530d15bb97cf9edda8	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Acidibacter	metagenome	0	0	0	0	0	0	0.00015079707022835	0	0
996aaba8468ddbfa6eca6a52d47e2d6e	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_dentirousetti	0	0	0	0	0	0	4.30848772081e-05	0	0
9a04a26a6b51f10536fb3b49bd6720fd	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Family_Planococcaceae	Family_Planococcaceae	0	0	0	0	0	0	0	0.000179163307354654	0
9a0f538657e2efd24ebe3d6f9fde568a	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Order_Rickettsiales	Order_Rickettsiales	Order_Rickettsiales	0	0	0	0	0	0	0	6.71862402579952e-05	0
9a5064a4a7ce633e1f5407dccf68ce5c	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Order_Rickettsiales	Order_Rickettsiales	Order_Rickettsiales	0.0856709006217553	0.0845082833979556	0.0792358145881939	0.109852613620208	0.0990243483734371	0.0997961033076575	0.103059026281775	0.108304219295888	0.113238674780257
9ab6464a6220f84b85d9ee4a046b4f65	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae_R_7_group	Genus__Christensenellaceae_R_7_group	0	0	0	0	0	0	0	8.95816536773269e-05	0
9af726f94c18f840bb52073d454f496f	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_bacterium	0	0	0	0	0	0	0	0.000156767893935322	0
9afee0b6852879698317a8caa9ded5fd	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Psychrobacter	Genus__Psychrobacter	0	0	0	0	0	0	0.0002585092632486	0	0
9b0887205ce394720eeea6bcff488d59	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Dietziaceae	Dietzia	Genus__Dietzia	0	0	0	0	0	5.66379700951518e-05	0	0	0
9b18919ead0bc28d212f15d56b69d2ac	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Genus__Bifidobacterium	0	0	0	0	0.000286114846499385	0	0	0	0
9b984bcaae68a9262f23cb911b162726	Bacteria	Cyanobacteria	Cyanobacteriia	Class_Cyanobacteriia	Class_Cyanobacteriia	Class_Cyanobacteriia	Class_Cyanobacteriia	0	0	0	4.73911189043173e-05	0	0	0	0	0
9bf96d0aa1c18a208f4c87995a414e1d	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella	gut_metagenome	0	0	0	0	0	0	0	0.000201558720773985	0
9c27a87265ae239c4ac3519a1c04290a	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Weissella	Genus__Weissella	0.00100547883364455	0.000572788156503349	0	0.00101890905644282	0.000658064146948585	0	0.000732442912537699	0.00100779360386993	0.00059499661933739
9d15f5578d5f7d39f5bcfe8564213463	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Succiniclasticum	uncultured_bacterium	0	0	0	0	0	0.00048142274580879	0	0	0
9d57c7fc9e9050aa5b08b9666116fdc2	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Genus__Enterococcus	4.10399523936552e-05	0	0	0	0	0	0	0	0
9e80b127f3909be19a261bfae96f5893	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_amylolyticus	0.00387827550120042	0.00414169897779344	0.00327948232601136	0.00495237192550116	0.00397699636634145	0.00427616674218396	0.00480396380870314	0.00510615425960763	0.00557133198106829
9ef4ee00050fef94ede221328d1ba646	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acetobacter	Genus__Acetobacter	0	0	0	0	0	0	0	8.95816536773269e-05	0
9f430e02ccae8b9c230e03daa4d7d699	Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Acholeplasmataceae	Candidatus_Phytoplasma	Genus__Candidatus_Phytoplasma	0.000184679785771449	0	0	0	0	0	0	0	0
9f9090f5716c46f4a20254915b48bd24	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Psychrilyobacter	uncultured_bacterium	0.00506843412061642	0.010662671836447	0.00482017872078179	0.00926496374579404	0.0063231381076364	0.00608858178522882	0.00896165445928479	0.00965242318373197	0.00903313049357674
9fa1277a5074150f4a14f27ab6616bf4	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Genus__Pseudomonas	0	0	0	0	0	0	0	0	0.00100067613252197
9fd66d30e02f5014fea41bd7e89d2918	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	CAG_352	uncultured_bacterium	0	0	0	0	0	0	0.00028005170185265	0	0
a00ed357c76e8fe09781fd880a9c0cf5	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus_cecorum	0.00201095766728911	0.0014099400775467	0.00158471629176388	0.00251172930192882	0.00200280392549569	0.00184073402809243	0.00170185264971995	0.0013437248051599	0.00200135226504395
a037ae4cddd79c712ece4ad61b7c8a03	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Aquaspirillaceae	Microvirgula	Microvirgula_aerodenitrificans	8.20799047873104e-05	0	0	0	0	0	0	0	0
a0b319340c2e162452941df7dd7e3e98	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Ureibacillus	Ureibacillus_thermosphaericus	0	0.000440606274233345	0.000374169124444249	0	0	0.000509741730856366	0.0001292546316243	0.000492699095225298	0
a0cd2bc32e89f3ffd2c26ed3315d41aa	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Flexilinea	uncultured_Chloroflexi	0	0	0	0	0	0.000424784775713638	0	0	0
a0d5363537b94a4d3ab5a08e969b524c	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium_sensu_stricto_7	Clostridium_sp	0	0	0	0	0	0	0.0003015941404567	0	0.000459770114942529
a128070ac2856277af9fefc6de1e49fc	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Shewanellaceae	Shewanella	Genus__Shewanella	0.000328319619149242	0	0	0.000426520070138856	0.000400560785099139	0	0.000926324859974149	0.000425512854967303	0
a169470b797ae52f2a48a3bcbbeb3b36	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	UCG_002	uncultured_rumen	0	0	0	0	0	0	0	0.000358326614709308	0
a1bc2cb281b3ec586158cf42a663431a	Bacteria	Firmicutes	Clostridia	Clostridia_UCG_014	Clostridia_UCG_014	Clostridia_UCG_014	Genus__Clostridia_UCG_014	0	0	0	0.000118477797260793	0	0	0	0	0
a297224405dc97fae486e7741d45bd9c	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae_RC9_gut_group	uncultured_rumen	0	0	0	0	0	0	0.000538560965101249	0	0
a29b92157f9a10489f46c6ad1d81a78d	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium_sensu_stricto_5	Genus__Clostridium_sensu_stricto_5	0	0	0	0	0	0.000169913910285455	0	0	0
a30bae80f80199e4d17df207b5bf5e68	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	0	0	0	0	0.000171668907899631	0	0	0	0
a318a1568e6a1aa8f001e023a02a3143	Bacteria	Cyanobacteria	Cyanobacteriia	Class_Cyanobacteriia	Class_Cyanobacteriia	Class_Cyanobacteriia	Class_Cyanobacteriia	0	0	0	0.000118477797260793	0	0	0	0	0
